#"Step","Potential Energy (kJ/mole)","Temperature (K)"
8510000,-78126.42003672765,307.3082106811069
8515000,-77909.53331797765,312.9335441969561
8520000,-78199.59972422765,312.2355525463404
8525000,-78581.95128672765,316.42294154660686
8530000,-78740.29894297765,314.4863056421409
8535000,-78697.11925547765,316.7878524966738
8540000,-78083.80675547765,313.629001253456
8545000,-78425.68175547765,319.0443926321992
8550000,-78336.65831797765,315.47930907810166
8555000,-78526.25988047765,319.6974589568027
8560000,-78303.49425547765,315.57805668089327
8565000,-78183.95128672765,311.0299964817131
8570000,-78489.79113047765,313.49895613493646
8575000,-78615.04894297765,311.9328022520492
8580000,-79126.63878672765,309.8407928933645
8585000,-78734.92394297765,319.2939237228136
8590000,-78684.86144297765,310.23569596016586
8595000,-78080.94738047765,312.1923648935353
8600000,-78538.87316172765,314.4729203810028
8605000,-78037.15050547765,317.61514319596125
8610000,-78260.20519297765,313.46584959116325
8615000,-78288.72863047765,320.68108813653845
8620000,-78387.25206797765,317.52351301399364
8625000,-78340.19738047765,314.8213141107454
8630000,-78052.97472422765,320.81623280015725
8635000,-78420.40831797765,315.70906145515465
8640000,-77896.62706797765,312.3939375184907
8645000,-78298.95128672765,320.86917267689057
8650000,-78147.93956797765,311.8167291181701
8655000,-78053.33019297765,312.7177155487222
8660000,-78002.11925547765,315.2609321863977
8665000,-78599.01769297765,317.2386711139373
8670000,-78327.69738047765,317.570162230826
8675000,-78613.03331797765,312.98438265825877
8680000,-78331.82238047765,317.85158854987543
8685000,-78452.34191172765,313.754303653159
8690000,-78240.17003672765,316.59849659542937
8695000,-78365.42394297765,318.123361876281
8700000,-78135.25206797765,317.51606589135554
8705000,-78422.91222422765,304.9067622895508
8710000,-78415.25597422765,312.9088875731615
8715000,-78171.22863047765,314.5211266786366
8720000,-78599.86925547765,313.6571444188197
8725000,-78483.42394297765,314.8421053160245
8730000,-78652.48644297765,318.45399666259215
8735000,-77902.93956797765,311.50816494856383
8740000,-78389.45128672765,315.4491491095014
8745000,-78178.66613047765,319.56508524718225
8750000,-78711.70909922765,313.8620926744961
8755000,-78331.93956797765,309.42536989309383
8760000,-78896.49425547765,314.5758274473697
8765000,-78267.52159922765,307.46214890573293
8770000,-77799.94347422765,310.3518343299877
8775000,-78110.64269297765,314.0784260539605
8780000,-78658.56066172765,314.387020084018
8785000,-78350.56456797765,313.41984722345904
8790000,-78604.79894297765,312.14264791948415
8795000,-78116.69738047765,314.53058973269356
8800000,-78203.25206797765,314.4316869179504
8805000,-78279.27159922765,311.97271846122044
8810000,-78363.54113047765,314.40439104672873
8815000,-78471.37316172765,315.51222376145176
8820000,-78331.38488047765,314.24179325245245
8825000,-78009.15831797765,321.4700201323425
8830000,-77988.25988047765,311.4347975789242
8835000,-77817.99425547765,311.52243530624065
8840000,-78509.55675547765,311.0256143006813
8845000,-78186.29894297765,314.98237707211575
8850000,-78236.88878672765,314.2928316899887
8855000,-78170.00206797765,313.7158700388992
8860000,-78651.54113047765,317.07022253600917
8865000,-78512.33409922765,318.1037481713381
8870000,-78536.23644297765,320.45969865096225
8875000,-78206.38488047765,314.7183433547967
8880000,-78358.72081797765,310.83482162090667
8885000,-78541.84581797765,313.3241948692376
8890000,-78656.79894297765,317.30991112177423
8895000,-78368.07238047765,312.60448345234516
8900000,-78428.97081797765,310.09292132200693
8905000,-78277.25206797765,315.8511276990037
8910000,-79156.10753672765,312.1265874356333
8915000,-78344.87316172765,310.9724167759587
8920000,-78455.92003672765,311.6407289394782
8925000,-78512.79894297765,317.9728820136773
8930000,-78452.48644297765,309.71959268704035
8935000,-78138.45128672765,312.5869407798391
8940000,-78653.54894297765,313.8751387036402
8945000,-78919.48644297765,312.2657084641488
8950000,-78508.93566172765,312.4214257129224
8955000,-78060.87706797765,317.73957013086647
8960000,-78221.54113047765,312.51258327482185
8965000,-78365.29113047765,315.31445744712994
8970000,-78521.68956797765,318.96943363268565
8975000,-78541.06456797765,314.59976909277543
8980000,-78560.04503672765,312.64663475780543
8985000,-78364.40050547765,312.030861319711
8990000,-78517.66613047765,315.6181036226486
8995000,-78105.83409922765,314.6841118772358
9000000,-78435.70128672765,313.6561057481527
9005000,-78246.58800547765,309.77038984930357
9010000,-78482.36925547765,315.4698802884019
9015000,-78424.27941172765,316.2301924535769
9020000,-78499.50988047765,313.44564742891
9025000,-78557.53331797765,313.61164817764325
9030000,-78415.51769297765,312.024013569598
9035000,-78906.81066172765,305.3221169577295
9040000,-78476.13488047765,320.1529966961639
9045000,-78205.36925547765,320.59323280024734
9050000,-78514.14269297765,311.9313093567397
9055000,-78579.57238047765,310.9044956878039
9060000,-78665.78331797765,312.4394909147847
9065000,-78686.70519297765,316.5852865612995
9070000,-78920.10753672765,312.0771518596076
9075000,-78262.11144297765,315.13225355784107
9080000,-78592.68175547765,306.0792381715935
9085000,-78440.70909922765,318.65263748216387
9090000,-78237.29113047765,313.3729125907522
9095000,-78688.94738047765,304.8703257520582
9100000,-78105.28331797765,315.46455806642564
9105000,-78516.46691172765,314.2387073947698
9110000,-78763.16613047765,311.29690647349463
9115000,-78592.51769297765,316.0434848910277
9120000,-77690.02159922765,310.6649965817164
9125000,-77903.71300547765,316.3213797564512
9130000,-78209.85363047765,310.50216975119184
9135000,-78866.78331797765,312.05712282147294
9140000,-78819.11144297765,315.3627616670202
9145000,-78923.01769297765,309.4039113452334
9150000,-78188.97472422765,316.9157232726008
9155000,-78072.40050547765,320.39329589901917
9160000,-78590.34191172765,319.6629816364608
9165000,-78499.70909922765,318.3678647185922
9170000,-78571.00988047765,313.6460842433309
9175000,-78387.89269297765,315.11404413708175
9180000,-78497.75206797765,313.81271540219734
9185000,-78484.18956797765,304.0017208965012
9190000,-78598.21300547765,307.32066111020777
9195000,-78599.35753672765,320.76048978487415
9200000,-78400.50988047765,312.3747453022058
9205000,-78462.53331797765,311.8781211895157
9210000,-78219.75597422765,315.8242077899155
9215000,-78902.69738047765,317.0944884220797
9220000,-78399.75988047765,315.11715509639885
9225000,-78213.79894297765,317.067985662957
9230000,-78404.92394297765,316.59648641077644
9235000,-78275.62706797765,309.0369379480165
9240000,-78324.62706797765,314.59524661557055
9245000,-78553.42394297765,315.9191100010337
9250000,-78365.77550547765,309.45350114694344
9255000,-78307.24425547765,311.2857374512154
9260000,-78571.42003672765,321.1331293609583
9265000,-78266.08800547765,319.2992767357464
9270000,-78696.17003672765,313.7442717494706
9275000,-78519.58800547765,306.89734966834595
9280000,-78483.39659922765,315.6300951822714
9285000,-78113.44738047765,314.1969023750899
9290000,-78115.49816172765,312.66411576765984
9295000,-78361.24816172765,315.036882168152
9300000,-78059.46691172765,309.7910232233859
9305000,-77930.86144297765,309.5399029905358
9310000,-78741.20519297765,311.5559038054187
9315000,-78392.95909922765,310.02865231011754
9320000,-78211.01769297765,318.0636567563097
9325000,-78064.86925547765,319.31873801091814
9330000,-78335.24425547765,316.2446576077559
9335000,-78422.80675547765,311.8338011955608
9340000,-78690.21300547765,310.8977196121852
9345000,-78297.03331797765,312.261383235433
9350000,-78970.87706797765,309.0013212158908
9355000,-77823.78722422765,312.1526641398799
9360000,-78439.47863047765,309.1508659531549
9365000,-78696.78331797765,319.1039579297566
9370000,-78812.22081797765,314.13416670257095
9375000,-78036.09191172765,311.4144584241373
9380000,-78166.49816172765,312.15809439683136
9385000,-78242.15831797765,312.590014247161
9390000,-78561.95519297765,313.0603598690746
9395000,-78823.54503672765,305.22278751268993
9400000,-78268.39269297765,313.96616009717536
9405000,-78631.04113047765,309.8038005129837
9410000,-78439.87706797765,315.8087162516249
9415000,-78565.44738047765,314.51795808194834
9420000,-78359.04113047765,314.68957965947334
9425000,-78592.22081797765,321.2710644603216
9430000,-78845.66613047765,313.7094654751199
9435000,-78304.54113047765,312.35116743030665
9440000,-78521.93175547765,309.8788517273511
9445000,-78685.93956797765,309.9143715176068
9450000,-78415.52159922765,318.5399932567329
9455000,-78895.86144297765,310.5076751140447
9460000,-78863.67003672765,317.8163341830922
9465000,-78563.75988047765,317.6481320734369
9470000,-78450.56456797765,311.8172452755445
9475000,-78367.53331797765,318.25470547969735
9480000,-78327.65441172765,320.01643154567483
9485000,-78324.98644297765,308.43438067136276
9490000,-78641.33800547765,316.69147672141594
9495000,-78333.28331797765,319.3578061500348
9500000,-78381.46691172765,312.65422429824724
9505000,-78506.13878672765,316.21155531117677
9510000,-78511.93956797765,315.51967936719893
9515000,-78890.14269297765,317.8832080024797
9520000,-78246.36925547765,318.20954627455274
9525000,-78799.28331797765,315.8782163535176
9530000,-78641.92394297765,313.1063145671036
9535000,-78330.14269297765,315.4466555126922
9540000,-78810.35363047765,308.6315786522667
9545000,-78404.38097422765,314.46738367570424
9550000,-78382.38878672765,316.9353110439385
9555000,-78800.60363047765,307.31890123169717
9560000,-78639.15050547765,309.31574062272387
9565000,-78562.25597422765,312.90549845987005
9570000,-78687.76769297765,319.73370150282136
9575000,-78494.34581797765,313.07165567520786
9580000,-78248.41613047765,311.94687208639965
9585000,-78710.40050547765,321.22204889982225
9590000,-78404.73644297765,311.8163284749694
9595000,-78655.19738047765,310.8853176079397
9600000,-78971.24425547765,316.4967165303398
9605000,-78832.52550547765,307.03224926566304
9610000,-78764.84581797765,309.0187507403952
9615000,-78463.55675547765,315.64965926208976
9620000,-78625.65831797765,308.41239734075157
9625000,-78568.00597422765,314.34893010430426
9630000,-78580.95519297765,310.7421089943346
9635000,-78585.02550547765,315.28120776407184
9640000,-78518.25988047765,311.45767241692096
9645000,-78430.57238047765,318.17561781235213
9650000,-78161.47081797765,320.17572933684596
9655000,-78658.63488047765,318.6474304798251
9660000,-78719.65831797765,311.6997356129123
9665000,-78629.00988047765,315.4671596132834
9670000,-78391.33800547765,319.9064748561922
9675000,-78738.21691172765,313.6123089050059
9680000,-78627.15050547765,307.0528873488853
9685000,-78817.84191172765,320.9463253210278
9690000,-78396.31456797765,312.8827011265264
9695000,-78189.29894297765,309.2585930503488
9700000,-78214.90831797765,318.43620104988275
9705000,-78230.89269297765,316.13937165330566
9710000,-78247.97863047765,314.06516806197254
9715000,-78174.30675547765,311.52862759059553
9720000,-78210.80675547765,312.2435434692748
9725000,-78348.68566172765,319.75668365420245
9730000,-78509.40831797765,317.26041498718496
9735000,-78612.33800547765,314.88356252841555
9740000,-78288.34191172765,310.8127573269033
9745000,-78768.33800547765,316.404303114309
9750000,-78674.81847422765,319.42301432250883
9755000,-78677.79894297765,309.1843019177299
9760000,-78120.83409922765,316.21295976880276
9765000,-78188.43956797765,310.00875624926465
9770000,-78432.99816172765,320.06768123616934
9775000,-78622.30675547765,313.60163382945063
9780000,-78029.03331797765,307.6783014730658
9785000,-78247.24425547765,313.6226756578532
9790000,-78341.54894297765,310.02304145127107
9795000,-78924.96691172765,306.26438174674246
9800000,-78041.61925547765,318.60054945928516
9805000,-78488.58800547765,309.7336652129202
9810000,-78842.37316172765,313.9173441452491
9815000,-78866.77159922765,316.31544615353596
9820000,-78104.90441172765,309.3505326064696
9825000,-78510.49425547765,318.63866205915815
9830000,-78371.61534922765,315.86454102694114
9835000,-78472.49425547765,317.61589016093507
9840000,-78412.49425547765,302.21986091838903
9845000,-78737.45128672765,313.1807925491006
9850000,-78865.11144297765,309.5793332917225
9855000,-78459.21300547765,318.2692556024365
9860000,-78099.53331797765,313.60045400585034
9865000,-77898.36925547765,315.99193735459227
9870000,-78440.31456797765,311.4894748126917
9875000,-78753.27550547765,309.77881309132465
9880000,-78402.74816172765,316.7246404344635
9885000,-78307.52941172765,316.76708598621076
9890000,-78732.75206797765,315.5914804864408
9895000,-78499.42394297765,307.29383718814034
9900000,-78380.12706797765,312.75593913794546
9905000,-78430.29113047765,310.6409662307582
9910000,-78402.21300547765,317.7470600489372
9915000,-78243.23253672765,317.7016773154703
9920000,-78571.61925547765,311.40489158909924
9925000,-78200.05675547765,312.26841093852477
9930000,-78406.73644297765,314.26056234691913
9935000,-78558.96300547765,307.77957074773406
9940000,-78216.05675547765,317.6715965470711
9945000,-78381.03722422765,309.2589169854692
9950000,-78469.42003672765,313.44248846324956
9955000,-78573.92003672765,319.3353310798072
9960000,-78633.38097422765,317.07467941960243
9965000,-78514.10753672765,313.97387100492745
9970000,-78948.83409922765,313.77442686188124
9975000,-78147.40831797765,313.48057904114506
9980000,-78158.96300547765,311.21248130079135
9985000,-78597.22081797765,315.2062853617946
9990000,-78120.47863047765,311.1484075986222
9995000,-78835.54503672765,304.042186704112
10000000,-78268.10363047765,319.5923165753498
10005000,-78134.35363047765,319.87356330648413
10010000,-78599.97863047765,318.5780434295737
10015000,-78581.97863047765,312.70668047337165
10020000,-78324.02550547765,313.0656948822077
10025000,-77904.55675547765,309.9368076156583
10030000,-78460.15831797765,309.6871010292452
10035000,-78034.50206797765,317.92060282282773
10040000,-78907.33019297765,319.1663635704332
10045000,-78658.60363047765,314.89570429460133
10050000,-79015.76769297765,316.887970001818
10055000,-78703.05675547765,317.00903662111557
10060000,-78563.57628672765,320.46545515949714
10065000,-78689.81456797765,309.67200906704153
10070000,-78677.04113047765,315.8026445035367
10075000,-78693.90050547765,312.5745269614664
10080000,-78668.24816172765,316.44622875545673
10085000,-78461.47472422765,311.5203006094511
10090000,-78624.54113047765,315.9432541530299
10095000,-78758.35363047765,319.19625123294986
10100000,-78560.11144297765,317.4612286114231
10105000,-78339.13488047765,312.72305088657976
10110000,-78260.98644297765,312.1357982097318
10115000,-79179.10363047765,315.08441846728135
10120000,-78290.35363047765,311.0094640870471
10125000,-78928.54113047765,323.2564198241913
10130000,-78533.11534922765,314.53420242070337
