#"Step","Potential Energy (kJ/mole)","Temperature (K)"
3370000,-79154.32336863587,312.3846029669331
3375000,-79620.76477488587,320.81914616638545
3380000,-79185.92102488587,316.2573767542901
3385000,-79127.34289988587,316.70304835016196
3390000,-79205.88586863587,311.30015750840533
3395000,-79898.59680613587,317.01545424444566
3400000,-79366.15539988587,305.3747482341211
3405000,-79170.47180613587,313.18726213995933
3410000,-78970.10071238587,316.5410070623536
3415000,-78922.08508738587,314.7496315146079
3420000,-79292.86633738587,311.26765167903227
3425000,-79086.72961863587,312.9300948324633
3430000,-79113.74133738587,312.4929567261751
3435000,-79048.17493113587,312.9985099465849
3440000,-78806.00305613587,309.94623607044315
3445000,-79091.47571238587,313.6590548920845
3450000,-79202.54993113587,321.84951913567954
3455000,-78835.06164988587,313.61306851159344
3460000,-79317.50696238587,319.79812114504654
3465000,-79202.46399363587,314.4838027355819
3470000,-79069.92883738587,318.37084064445236
3475000,-79475.52649363587,314.7330258235802
3480000,-78853.44836863587,313.35782536733115
3485000,-78981.72571238587,317.00836342604066
3490000,-79096.30383738587,309.35683265312883
3495000,-79273.13977488587,314.14586647872096
3500000,-78873.75696238587,309.6201194075566
3505000,-78856.50305613587,315.70942795033045
3510000,-78972.10852488587,318.86590211849546
3515000,-79711.33118113587,319.0425346947192
3520000,-78905.68664988587,315.35103949036557
3525000,-79200.65539988587,311.08222674333723
3530000,-79234.68274363587,316.28909580578033
3535000,-78861.40149363587,307.2627960368556
3540000,-79359.53430613587,313.69618516802257
3545000,-79150.74914988587,313.0283994688385
3550000,-78834.65539988587,314.10997948288815
3555000,-78815.92493113587,309.200783765031
3560000,-79741.47961863587,313.76771889316944
3565000,-79008.88196238587,317.7256859307076
3570000,-79189.78821238587,317.8034431033758
3575000,-79026.36243113587,321.90315386616714
3580000,-78887.19836863587,310.5443573263828
3585000,-79147.39368113587,315.97855222611526
3590000,-79385.39758738587,314.3515688522632
3595000,-79272.57727488587,314.74477530535177
3600000,-78843.17493113587,318.34951868204354
3605000,-79267.78039988587,315.13622031283427
3610000,-79215.88977488587,320.783276497792
3615000,-79309.26477488587,312.3916180119276
3620000,-78866.35071238587,314.09896321187773
3625000,-79564.29602488587,314.21370047310387
3630000,-78859.10461863587,315.73967139698095
3635000,-78713.71008738587,315.56206828985074
3640000,-78848.89758738587,312.6547627185038
3645000,-79265.12414988587,309.0333487895577
3650000,-79485.72571238587,320.8864485857407
3655000,-79321.26477488587,315.739574921556
3660000,-79172.30774363587,317.6246710272703
3665000,-79452.82727488587,314.43543965680647
3670000,-79232.79211863587,314.3404313109502
3675000,-79108.22571238587,311.9430657840446
3680000,-79230.26868113587,311.2353381538518
3685000,-79215.75696238587,305.74329905565673
3690000,-79015.28821238587,313.88575762768005
3695000,-78599.84289988587,315.8316979448532
3700000,-78664.49914988587,316.7204698862029
3705000,-78504.63586863587,313.51253161170126
3710000,-79115.96789988587,314.3100776441223
3715000,-79058.32727488587,306.4480516320621
3720000,-79190.91321238587,318.5108194232701
3725000,-79080.53821238587,309.5869766741395
3730000,-79598.35461863587,314.73574076880146
3735000,-79140.78821238587,316.99545525582164
3740000,-78823.82336863587,314.6892365158107
3745000,-78997.76477488587,306.6256248853814
3750000,-79509.73352488587,321.84044684756054
3755000,-79065.29993113587,311.17387604993155
3760000,-78991.84680613587,306.1262811948342
3765000,-79197.49524363587,319.15418744068177
3770000,-79098.63977488587,315.29989299765015
3775000,-79239.26868113587,311.1477480116446
3780000,-79066.08508738587,311.07247824107986
3785000,-79582.70227488587,317.3884856799315
3790000,-79178.66321238587,321.47474824197093
3795000,-79104.37414988587,312.99641826199587
3800000,-78934.51477488587,317.13968615725094
3805000,-78622.70618113587,303.39427019889337
3810000,-78855.12414988587,308.59342135799545
3815000,-79124.17883738587,309.31931869428144
3820000,-79636.29211863587,311.5110517007782
3825000,-79166.40539988587,314.2534535756439
3830000,-79300.91711863587,318.61501836041805
3835000,-78981.00305613587,310.91660979362143
3840000,-78928.77258738587,313.8470344395914
3845000,-79079.51477488587,317.35312938477097
3850000,-79237.40149363587,317.3632311430954
3855000,-79168.02258738587,313.17898782513464
3860000,-79514.19836863587,316.20227091869515
3865000,-79011.99133738587,315.0530727362548
3870000,-79338.68664988587,323.2180406666289
3875000,-79064.35071238587,310.30308410431263
3880000,-79334.87805613587,314.1756119100447
3885000,-79059.32727488587,319.8452675394096
3890000,-79200.46008738587,311.211726179529
3895000,-79070.11633738587,307.6413683966206
3900000,-79378.92883738587,308.8525841956024
3905000,-79803.25696238587,305.5129931218886
3910000,-79361.55383738587,319.59152677082074
3915000,-78893.36633738587,319.68875417508
3920000,-78853.17102488587,312.10685558764845
3925000,-78949.53039988587,317.74231903548184
3930000,-79511.12414988587,310.5079106181039
3935000,-79119.80383738587,308.1733392868603
3940000,-79180.79211863587,309.16446513586067
3945000,-78798.52649363587,320.58342420925305
3950000,-78885.42102488587,313.3945376470267
3955000,-79404.93664988587,310.7510822204951
3960000,-79548.74133738587,314.36643402300695
3965000,-79214.17102488587,319.5958854442397
3970000,-78976.42883738587,307.0632471520273
3975000,-79257.46008738587,311.47472227379797
3980000,-79772.21399363587,315.74182924224476
3985000,-79436.08508738587,314.2668492675394
3990000,-79245.54993113587,316.14379010042865
3995000,-78960.74914988587,313.1257460914281
4000000,-79376.03821238587,313.7616315880791
4005000,-79234.71008738587,310.84243743580555
4010000,-79128.90930613587,314.4895299518452
4015000,-78680.58508738587,311.4353817800247
4020000,-78972.36633738587,313.3318734348016
4025000,-78948.44055613587,310.08673819252067
4030000,-79260.76086863587,313.602183732618
4035000,-79254.71008738587,316.43260836482665
4040000,-79292.07727488587,315.9350194413032
4045000,-79296.15149363587,312.3052784650612
4050000,-78786.65539988587,310.73938438352786
4055000,-79059.88196238587,312.884088208189
4060000,-78750.79993113587,312.76257250744686
4065000,-78988.91711863587,313.60589080098526
4070000,-78933.37414988587,314.50564743339123
4075000,-79394.96399363587,312.53434183064314
4080000,-79414.51477488587,310.2400719720873
4085000,-79252.62805613587,310.5315366385807
4090000,-79612.35852488587,315.01223529056955
4095000,-78867.52258738587,309.5040481260801
4100000,-79116.23352488587,312.84559661631727
4105000,-79258.18274363587,314.03805458370994
4110000,-78618.06555613587,313.68853144150376
4115000,-79476.54211863587,310.49098051861665
4120000,-78832.09289988587,319.926347773946
4125000,-78925.46008738587,318.6424280887933
4130000,-78691.83508738587,311.1657411663104
4135000,-78937.96789988587,313.1146927204067
4140000,-79147.60461863587,324.35597255512135
4145000,-79317.56164988587,318.9500243680591
4150000,-78585.96008738587,312.36969223145724
4155000,-79582.36243113587,314.54069147886156
4160000,-79205.68274363587,310.03126450842035
4165000,-79388.66711863587,312.07183613058993
4170000,-79069.50305613587,310.15864215239
4175000,-79291.66321238587,314.15891096251937
4180000,-79242.80774363587,317.72441921909916
4185000,-79071.39758738587,314.96026557247365
4190000,-78918.62414988587,313.56355206549733
4195000,-79371.51868113587,317.343249619654
4200000,-78527.92493113587,317.4122129268256
4205000,-79218.04993113587,313.6251498522646
4210000,-78959.37414988587,312.94280824816565
4215000,-79480.79993113587,315.1851143873928
4220000,-79351.80383738587,310.65902316088
4225000,-79554.20618113587,313.05737097969813
4230000,-79551.89758738587,308.87159652506483
4235000,-79258.23352488587,306.30137744488127
4240000,-79072.35071238587,319.22754352244715
4245000,-79112.36243113587,312.56381573615863
4250000,-79731.03039988587,313.4912700173753
4255000,-79057.57727488587,312.7025157397857
4260000,-79544.04993113587,310.92229702541186
4265000,-79508.17883738587,311.189381069899
4270000,-79585.09289988587,316.2352007206786
4275000,-79054.83118113587,308.50537216361244
4280000,-78800.19446238587,314.75468173249186
4285000,-79324.92493113587,307.6732010030746
4290000,-79345.13977488587,311.9376815340828
4295000,-79021.38586863587,312.6474371857239
4300000,-79346.58508738587,321.16611910042684
4305000,-79643.59680613587,311.1761834846009
4310000,-79256.28821238587,313.0225075517946
4315000,-78738.20227488587,313.63672575292964
4320000,-79256.08508738587,311.73769318620026
4325000,-79092.94446238587,310.2953226109369
4330000,-79007.44446238587,320.205718102797
4335000,-79057.45227488587,312.8527766620821
4340000,-79132.26477488587,314.91285637474385
4345000,-78892.82336863587,315.08533365912507
4350000,-79086.05383738587,311.4058452669001
4355000,-79066.17493113587,317.7514131992515
4360000,-79340.78430613587,312.46050698149855
4365000,-79081.33508738587,307.5274524144292
4370000,-79278.76477488587,317.01017845951725
4375000,-79259.77258738587,312.8936533152702
4380000,-79084.83508738587,313.28897940907626
4385000,-79231.84289988587,308.8500570067711
4390000,-79245.36243113587,308.4405404696491
4395000,-79407.97571238587,309.28641426756064
4400000,-79616.28821238587,312.8828708490039
4405000,-78791.55383738587,313.9505763213945
4410000,-79228.19446238587,318.14444814517583
4415000,-79123.87414988587,305.77949941925584
4420000,-79308.52258738587,316.21147627801906
4425000,-79080.89758738587,312.9591643608938
4430000,-79393.06164988587,312.5070540117666
4435000,-79030.17883738587,308.1485469595352
4440000,-78971.56164988587,314.23457393932
4445000,-79050.00305613587,322.2313150441288
4450000,-79093.46789988587,317.5716393238363
4455000,-79379.16711863587,312.6767173469391
4460000,-78999.60852488587,316.14632698785044
4465000,-79424.23352488587,308.2657329896666
4470000,-79053.09289988587,313.21924381629736
4475000,-79044.63196238587,322.11064782161367
4480000,-78896.15539988587,312.0008438821955
4485000,-79052.98743113587,314.69961328541325
4490000,-79181.74914988587,315.8020454474725
4495000,-79346.45227488587,313.7532456209073
4500000,-79036.17493113587,315.4002905543643
4505000,-79411.13977488587,308.11153427243397
4510000,-78803.41321238587,311.7418649981641
4515000,-79199.84289988587,308.10999065632626
4520000,-78914.03039988587,307.76756197166424
4525000,-78762.26477488587,309.94891667214864
4530000,-79209.77258738587,311.8778087045016
4535000,-78424.35461863587,312.85455986321523
4540000,-79187.30774363587,317.0896887809687
4545000,-78778.65539988587,312.0942319811589
4550000,-78879.19836863587,312.1082352010083
4555000,-79265.06164988587,317.8343134774383
4560000,-79371.37805613587,313.52358939141385
4565000,-79200.69446238587,309.3355019706333
4570000,-78992.75696238587,312.6992935565027
4575000,-79197.58508738587,312.0933492929691
4580000,-79137.10461863587,313.67502581046426
4585000,-78927.46008738587,318.2435661441014
4590000,-79311.44836863587,312.26315445093934
4595000,-78575.64758738587,309.28775387496813
4600000,-79035.76086863587,314.0929327803991
4605000,-79432.93274363587,313.04448578312577
4610000,-79378.44446238587,314.0409997443122
4615000,-78987.00305613587,313.4818835896057
4620000,-78643.81946238587,313.70705404260195
4625000,-78893.28821238587,313.8235749300599
4630000,-78765.09680613587,313.14757356656406
4635000,-79126.10852488587,318.340977980079
4640000,-79106.31946238587,313.8263616367433
4645000,-79107.93664988587,310.3180548572666
4650000,-78947.84680613587,319.0941134147658
4655000,-79145.50305613587,314.2137474558872
4660000,-79179.05383738587,314.43030277875977
4665000,-79214.95618113587,308.99153717363976
4670000,-78881.37414988587,317.1880490306113
4675000,-79292.98352488587,317.96435200353733
4680000,-79124.84289988587,314.4333010973437
4685000,-79200.94055613587,314.965355082111
4690000,-79451.27649363587,310.82258228912673
4695000,-79248.90149363587,311.7881727075185
4700000,-79488.67493113587,312.6819086111875
4705000,-78889.38586863587,313.6436302309985
4710000,-79237.99914988587,316.3743020523753
4715000,-79296.05383738587,313.99761194999553
4720000,-79270.45227488587,308.48150522075684
4725000,-78789.44446238587,314.172334829896
4730000,-79279.51868113587,312.5976375557788
4735000,-79675.71008738587,320.76488637111197
4740000,-79173.11633738587,312.8589019024955
4745000,-79174.97961863587,313.47071074233105
4750000,-79037.32727488587,310.5969226006616
4755000,-79543.18274363587,312.8117466289213
4760000,-78788.25305613587,311.50246522353143
4765000,-78980.99524363587,308.10509941114134
4770000,-78950.50696238587,312.9164166682838
4775000,-79275.27258738587,316.3309512807769
4780000,-79272.58118113587,311.7598265398804
4785000,-78861.40539988587,316.11102054099666
4790000,-78838.46008738587,316.4976059883146
4795000,-79490.25696238587,315.810569211249
4800000,-79352.83508738587,311.4037492826028
4805000,-78938.18274363587,314.73926954204524
4810000,-78855.71789988587,312.00823570367214
4815000,-79076.17102488587,312.88098023315854
4820000,-79241.39368113587,313.5479429168567
4825000,-79260.16321238587,318.33968106518137
4830000,-79137.48352488587,305.66939889040117
4835000,-79312.99914988587,312.6766917757355
4840000,-79079.58118113587,315.05024613474706
4845000,-79260.25696238587,310.83033752763606
4850000,-79367.11633738587,311.17606149801253
4855000,-79588.61633738587,312.72666304199544
4860000,-79415.48352488587,319.181470435483
4865000,-78956.15539988587,313.8384426928769
4870000,-79058.12805613587,314.6586116227192
4875000,-79193.06164988587,308.63261228187287
4880000,-78942.32336863587,314.15465475139365
4885000,-79607.39758738587,313.84059247827753
4890000,-78945.34289988587,313.85762137886934
4895000,-79410.54602488587,311.03601706562074
4900000,-78623.92102488587,317.321284057384
4905000,-78997.82727488587,312.4322269815591
4910000,-79414.12414988587,311.9557855981896
4915000,-79491.87024363587,312.60763246787377
4920000,-79307.73352488587,311.8142762770967
4925000,-78655.17883738587,314.57747673476086
4930000,-79489.25696238587,315.48556308400697
4935000,-78833.51086863587,314.10680711890427
4940000,-79019.99524363587,319.3791733075848
4945000,-79445.30383738587,318.35165127146297
4950000,-78887.36243113587,310.29075345970216
4955000,-79259.43274363587,304.90867222295674
4960000,-79155.03430613587,312.0982807841546
4965000,-78967.90149363587,316.1165865029809
4970000,-79637.69055613587,314.4479753595052
4975000,-79139.99133738587,318.4148112348695
4980000,-78855.62805613587,309.7177388520837
4985000,-79180.51477488587,312.81311870292245
